33

10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10401,10401,10401,10401,10401,10401,10401,10401,10401,10401,
10101,10401,10401,10401,10401,10401,10401,10401,10401,10401,10401,
10101,10401,10401,10401,10401,10401,10401,10401,10401,10401,10401,
10101,10401,10401,10401,10401,10401,10401,10401,10401,10401,10401,
10101,10401,10401,10401,10401,10401,10401,10401,10401,10401,10401,
10101,10401,10401,10401,10401,10401,10401,10401,10401,10401,10401,
10101,10401,10401,10401,10401,10401,10401,10401,10401,10401,10401,
10101,10401,10401,10401,10401,10401,10401,10401,10401,10401,10401,
10101,10401,10401,10401,10401,10401,10401,10401,10401,10401,10401,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,

10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10201,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,12101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,12101,10101,11001,10101,10101,10101,10101,10101,10101,
10101,10101,12101,10701,10601,10801,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10901,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,

10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,

10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,

10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,10101,
